Country,Year_Month,New_cases,New_deaths,Cumulative_cases,Cumulative_deaths,Date_reported_x,Country_code_x,WHO_region_x,Date_reported_y,Country_code_y,WHO_region_y,Date_reported,Country_code,WHO_region,Health_Coverage_Index,Median_Age,Urban_Population_Share,Region,Temperature (°C),Relative Humidity (%),Ozone Concentration (ppb),Cases per Million
Egypt,2023-10,0.0,0.0,516023,24830,2023-10-01,EG,,2023-10-01,EG,,2023-10-01,EG,,62.57142857142857,19.80212162162162,28.102715013809522,North Africa,25.92852740290155,49.874299368840006,48.306268597047016,0.0
Egypt,2023-11,0.0,0.0,516023,24830,2023-11-01,EG,,2023-11-01,EG,,2023-11-01,EG,,62.57142857142857,19.80212162162162,28.102715013809522,North Africa,21.62533005011383,43.83066123738,46.20389641685053,0.0
Egypt,2023-12,0.0,0.0,516023,24830,2023-12-01,EG,,2023-12-01,EG,,2023-12-01,EG,,62.57142857142857,19.80212162162162,28.102715013809522,North Africa,25.262885382781803,51.39508678375999,46.249683010383784,0.0
Egypt,2024-01,0.0,0.0,516023,24830,2024-01-01,EG,,2024-01-01,EG,,2024-01-01,EG,,62.57142857142857,19.80212162162162,28.102715013809522,North Africa,32.71859841847544,67.63424570694,48.325742743777816,0.0
Egypt,2024-02,0.0,0.0,516023,24830,2024-02-01,EG,,2024-02-01,EG,,2024-02-01,EG,,62.57142857142857,19.80212162162162,28.102715013809522,North Africa,29.01330021449496,59.8630431167,48.25889124340787,0.0
Egypt,2024-03,0.0,0.0,516023,24830,2024-03-01,EG,,2024-03-01,EG,,2024-03-01,EG,,62.57142857142857,19.80212162162162,28.102715013809522,North Africa,37.57379089628884,81.21318458044,51.47922330637442,0.0
Egypt,2024-04,0.0,0.0,516023,24830,2024-04-01,EG,,2024-04-01,EG,,2024-04-01,EG,,62.57142857142857,19.80212162162162,28.102715013809522,North Africa,28.68332147669463,55.51534338784,49.66105886749016,0.0
Egypt,2024-05,0.0,0.0,516023,24830,2024-05-01,EG,,2024-05-01,EG,,2024-05-01,EG,,62.57142857142857,19.80212162162162,28.102715013809522,North Africa,25.7875057161597,49.789914762340004,48.50800548201311,0.0
Egypt,2024-06,0.0,0.0,516023,24830,2024-06-01,EG,,2024-06-01,EG,,2024-06-01,EG,,62.57142857142857,19.80212162162162,28.102715013809522,North Africa,32.700702038732175,63.88212969808,50.36175846215905,0.0
Egypt,2024-07,0.0,0.0,516023,24830,2024-07-01,EG,,2024-07-01,EG,,2024-07-01,EG,,62.57142857142857,19.80212162162162,28.102715013809522,North Africa,41.490672983536854,88.0419427983,53.51354378367304,0.0
Egypt,2024-08,0.0,0.0,516023,24830,2024-08-01,EG,,2024-08-01,EG,,2024-08-01,EG,,62.57142857142857,19.80212162162162,28.102715013809522,North Africa,37.37519940859997,76.47566040906,53.31195749274006,0.0
Egypt,2024-09,0.0,0.0,516023,24830,2024-09-01,EG,,2024-09-01,EG,,2024-09-01,EG,,62.57142857142857,19.80212162162162,28.102715013809522,North Africa,28.815256152003457,53.82806070492,50.5497366661036,0.0
Equatorial Guinea,2020-01,0.0,0.0,0,0,2020-01-01,GQ,,2020-01-01,GQ,,2020-01-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,13.38866577148437,34.8380805226,45.640626679717876,0.0
Equatorial Guinea,2020-02,0.0,0.0,0,0,2020-02-01,GQ,,2020-02-01,GQ,,2020-02-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,7.846450297037677,27.50501804984,45.30464357230812,0.0
Equatorial Guinea,2020-03,13.0,0.0,13,0,2020-03-01,GQ,,2020-03-01,GQ,,2020-03-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,19.939657592773443,40.14563219,49.521649877230324,13.0
Equatorial Guinea,2020-04,272.0,1.0,285,1,2020-04-01,GQ,,2020-04-01,GQ,,2020-04-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,20.445560201008988,41.16442042868,49.007328076792575,272.0
Equatorial Guinea,2020-05,1443.0,11.0,1728,12,2020-05-01,GQ,,2020-05-01,GQ,,2020-05-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,27.277046712239468,53.61001957984,49.61877809061358,1443.0
Equatorial Guinea,2020-06,1747.0,29.0,3475,41,2020-06-01,GQ,,2020-06-01,GQ,,2020-06-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,44.732962544758976,100.02972453366,53.28121054238485,1747.0
Equatorial Guinea,2020-07,1303.0,0.0,4778,41,2020-07-01,GQ,,2020-07-01,GQ,,2020-07-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,41.04403432210276,89.35698727143999,52.137391685391776,1303.0
Equatorial Guinea,2020-08,163.0,42.0,4941,83,2020-08-01,GQ,,2020-08-01,GQ,,2020-08-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,19.62276560465483,39.11779165112,47.36609407700598,163.0
Equatorial Guinea,2020-09,87.0,0.0,5028,83,2020-09-01,GQ,,2020-09-01,GQ,,2020-09-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,19.729681396484295,39.6792871955,48.51135454373434,87.0
Equatorial Guinea,2020-10,51.0,0.0,5079,83,2020-10-01,GQ,,2020-10-01,GQ,,2020-10-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,21.103700764973894,41.85407189652,48.5715173757247,51.0
Equatorial Guinea,2020-11,74.0,2.0,5153,85,2020-11-01,GQ,,2020-11-01,GQ,,2020-11-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,29.383117167154893,56.1938844621,50.10913870743631,74.0
Equatorial Guinea,2020-12,83.0,1.0,5236,86,2020-12-01,GQ,,2020-12-01,GQ,,2020-12-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,35.65293731689451,69.21964988578,51.142219914860725,83.0
Equatorial Guinea,2021-01,298.0,0.0,5534,86,2021-01-01,GQ,,2021-01-01,GQ,,2021-01-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,28.963954162597645,61.11182873912001,50.150258418094985,298.0
Equatorial Guinea,2021-02,561.0,6.0,6095,92,2021-02-01,GQ,,2021-02-01,GQ,,2021-02-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,10.628611246744697,28.935062931839997,46.34504342296471,561.0
Equatorial Guinea,2021-03,819.0,10.0,6914,102,2021-03-01,GQ,,2021-03-01,GQ,,2021-03-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,17.086713155110687,36.256188138679995,48.86802610902426,819.0
Equatorial Guinea,2021-04,645.0,5.0,7559,107,2021-04-01,GQ,,2021-04-01,GQ,,2021-04-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,18.971499125162694,39.47412630076,48.58149756425215,645.0
Equatorial Guinea,2021-05,970.0,11.0,8529,118,2021-05-01,GQ,,2021-05-01,GQ,,2021-05-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,23.512627156575405,47.14784239574,48.43340733107955,970.0
Equatorial Guinea,2021-06,194.0,3.0,8723,121,2021-06-01,GQ,,2021-06-01,GQ,,2021-06-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,32.13643697102853,62.132957624259994,50.02121494423288,194.0
Equatorial Guinea,2021-07,157.0,2.0,8880,123,2021-07-01,GQ,,2021-07-01,GQ,,2021-07-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,35.60142517089844,71.50016488352,50.7727220489566,157.0
Equatorial Guinea,2021-08,446.0,1.0,9326,124,2021-08-01,GQ,,2021-08-01,GQ,,2021-08-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,23.917576599120878,46.5428418247,48.4827908318645,446.0
Equatorial Guinea,2021-09,2480.0,18.0,11806,142,2021-09-01,GQ,,2021-09-01,GQ,,2021-09-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,20.631759134928274,41.041824617420005,48.61535562667996,2480.0
Equatorial Guinea,2021-10,1571.0,25.0,13377,167,2021-10-01,GQ,,2021-10-01,GQ,,2021-10-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,18.411502075195187,38.20333300002,47.671500093808085,1571.0
Equatorial Guinea,2021-11,202.0,6.0,13579,173,2021-11-01,GQ,,2021-11-01,GQ,,2021-11-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,27.63095652262365,53.84348123334001,49.25174859333007,202.0
Equatorial Guinea,2021-12,51.0,2.0,13630,175,2021-12-01,GQ,,2021-12-01,GQ,,2021-12-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,31.267174784342444,60.8148073855,49.5427796219398,51.0
Equatorial Guinea,2022-01,2172.0,7.0,15802,182,2022-01-01,GQ,,2022-01-01,GQ,,2022-01-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,14.909093729654899,34.8882486578,46.21445271671595,2172.0
Equatorial Guinea,2022-02,82.0,0.0,15884,182,2022-02-01,GQ,,2022-02-01,GQ,,2022-02-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,13.638859049479066,31.826752548400002,46.90391809466139,82.0
Equatorial Guinea,2022-03,19.0,1.0,15903,183,2022-03-01,GQ,,2022-03-01,GQ,,2022-03-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,15.277537027994725,33.747691001419994,48.14818142525231,19.0
Equatorial Guinea,2022-04,4.0,0.0,15907,183,2022-04-01,GQ,,2022-04-01,GQ,,2022-04-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,20.660217793782465,41.65415865524,49.1221505702318,4.0
Equatorial Guinea,2022-05,14.0,0.0,15921,183,2022-05-01,GQ,,2022-05-01,GQ,,2022-05-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,28.208980814615785,54.399288026600004,49.8599030834157,14.0
Equatorial Guinea,2022-06,74.0,0.0,15995,183,2022-06-01,GQ,,2022-06-01,GQ,,2022-06-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,42.75907541910797,94.77578821435999,52.79775335414645,74.0
Equatorial Guinea,2022-07,746.0,0.0,16741,183,2022-07-01,GQ,,2022-07-01,GQ,,2022-07-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,42.035463968912694,93.33016936822,52.42235577801088,746.0
Equatorial Guinea,2022-08,112.0,0.0,16853,183,2022-08-01,GQ,,2022-08-01,GQ,,2022-08-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,35.36359710693347,70.11815032455999,51.40271799367232,112.0
Equatorial Guinea,2022-09,60.0,0.0,16913,183,2022-09-01,GQ,,2022-09-01,GQ,,2022-09-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,29.389848327636656,56.38271201556,50.90562602466283,60.0
Equatorial Guinea,2022-10,163.0,0.0,17076,183,2022-10-01,GQ,,2022-10-01,GQ,,2022-10-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,21.12814432779942,42.640446025559996,48.33176329460306,163.0
Equatorial Guinea,2022-11,10.0,0.0,17086,183,2022-11-01,GQ,,2022-11-01,GQ,,2022-11-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,17.904103088378918,38.50534088754,46.673816905240535,10.0
Equatorial Guinea,2022-12,3.0,0.0,17089,183,2022-12-01,GQ,,2022-12-01,GQ,,2022-12-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,22.048985799153655,45.1882232058,47.15329426592992,3.0
Equatorial Guinea,2023-01,4.0,0.0,17093,183,2023-01-01,GQ,,2023-01-01,GQ,,2023-01-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,15.509114074706929,35.5210522733,46.133051364449784,4.0
Equatorial Guinea,2023-02,37.0,0.0,17130,183,2023-02-01,GQ,,2023-02-01,GQ,,2023-02-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,9.022539265950513,28.96139134342,45.47102228874186,37.0
Equatorial Guinea,2023-03,0.0,0.0,17130,183,2023-03-01,GQ,,2023-03-01,GQ,,2023-03-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,11.60838012695308,30.68966759988,47.11465129124311,0.0
Equatorial Guinea,2023-04,0.0,0.0,17130,183,2023-04-01,GQ,,2023-04-01,GQ,,2023-04-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,18.97964579264311,39.93034300704,48.50037027305613,0.0
Equatorial Guinea,2023-05,0.0,0.0,17130,183,2023-05-01,GQ,,2023-05-01,GQ,,2023-05-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,25.87066904703775,51.85944753854,49.052547425768964,0.0
Equatorial Guinea,2023-06,0.0,0.0,17130,183,2023-06-01,GQ,,2023-06-01,GQ,,2023-06-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,32.21104736328115,63.860448737,49.809076275172025,0.0
Equatorial Guinea,2023-07,0.0,0.0,17130,183,2023-07-01,GQ,,2023-07-01,GQ,,2023-07-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,28.440409851074122,55.5346396674,48.62001454360628,0.0
Equatorial Guinea,2023-08,0.0,0.0,17130,183,2023-08-01,GQ,,2023-08-01,GQ,,2023-08-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,18.250314331054653,37.87050741568,46.91460999310948,0.0
Equatorial Guinea,2023-09,0.0,0.0,17130,183,2023-09-01,GQ,,2023-09-01,GQ,,2023-09-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,21.958401997884067,44.00404088664,48.86106410898113,0.0
Equatorial Guinea,2023-10,0.0,0.0,17130,183,2023-10-01,GQ,,2023-10-01,GQ,,2023-10-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,23.736873881021978,46.22150115512,49.11678976592763,0.0
Equatorial Guinea,2023-11,0.0,0.0,17130,183,2023-11-01,GQ,,2023-11-01,GQ,,2023-11-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,33.68468526204424,68.5812414546,51.055354682224184,0.0
Equatorial Guinea,2023-12,0.0,0.0,17130,183,2023-12-01,GQ,,2023-12-01,GQ,,2023-12-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,49.53387756347652,120.61986117622,54.75446281100934,0.0
Equatorial Guinea,2024-01,0.0,0.0,17130,183,2024-01-01,GQ,,2024-01-01,GQ,,2024-01-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,30.291293843587113,63.03799521022,50.442826614016674,0.0
Equatorial Guinea,2024-02,0.0,0.0,17130,183,2024-02-01,GQ,,2024-02-01,GQ,,2024-02-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,6.334832255045484,26.286543308120002,44.83948190075655,0.0
Equatorial Guinea,2024-03,0.0,0.0,17130,183,2024-03-01,GQ,,2024-03-01,GQ,,2024-03-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,16.68816731770832,36.27682073662,48.442321349284605,0.0
Equatorial Guinea,2024-04,0.0,0.0,17130,183,2024-04-01,GQ,,2024-04-01,GQ,,2024-04-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,19.28319498697917,40.10775634862,48.57086569245439,0.0
Equatorial Guinea,2024-05,0.0,0.0,17130,183,2024-05-01,GQ,,2024-05-01,GQ,,2024-05-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,26.783212280273432,52.045457530760004,49.38018658625273,0.0
Equatorial Guinea,2024-06,0.0,0.0,17130,183,2024-06-01,GQ,,2024-06-01,GQ,,2024-06-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,33.99242299397784,68.79884835022,50.218902712610245,0.0
Equatorial Guinea,2024-07,0.0,0.0,17130,183,2024-07-01,GQ,,2024-07-01,GQ,,2024-07-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,23.81720784505191,48.40794741176,47.551764146192,0.0
Equatorial Guinea,2024-08,0.0,0.0,17130,183,2024-08-01,GQ,,2024-08-01,GQ,,2024-08-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,10.329294331868368,29.27301952148,44.91792472739083,0.0
Equatorial Guinea,2024-09,0.0,0.0,17130,183,2024-09-01,GQ,,2024-09-01,GQ,,2024-09-01,GQ,,35.285714285714285,19.665608108108106,19.347748234929004,Sub-Saharan Africa,15.721842447916714,35.70104619332,47.2972433878264,0.0
Eritrea,2020-01,0.0,0.0,0,0,2020-01-01,ER,,2020-01-01,ER,,2020-01-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,26.85442077937381,55.11829606314001,47.73254421630787,0.0
Eritrea,2020-02,0.0,0.0,0,0,2020-02-01,ER,,2020-02-01,ER,,2020-02-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,19.18446211039722,40.10602308258,47.15611892947331,0.0
Eritrea,2020-03,6.0,0.0,6,0,2020-03-01,ER,,2020-03-01,ER,,2020-03-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,28.189964332016757,54.79046003662,50.93940936276699,6.0
Eritrea,2020-04,33.0,0.0,39,0,2020-04-01,ER,,2020-04-01,ER,,2020-04-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,24.729930370311877,47.54205106176,49.834837680043115,33.0
Eritrea,2020-05,0.0,0.0,39,0,2020-05-01,ER,,2020-05-01,ER,,2020-05-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,26.71711347608138,50.584468236439996,49.78577760931362,0.0
Eritrea,2020-06,152.0,0.0,191,0,2020-06-01,ER,,2020-06-01,ER,,2020-06-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,31.895396077574105,59.8736043837,50.53644088933329,152.0
Eritrea,2020-07,72.0,0.0,263,0,2020-07-01,ER,,2020-07-01,ER,,2020-07-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,34.39542163416661,63.22054315146001,51.62642037920629,72.0
Eritrea,2020-08,55.0,0.0,318,0,2020-08-01,ER,,2020-08-01,ER,,2020-08-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,29.708307989712353,54.21597506848,51.208847750602246,55.0
Eritrea,2020-09,57.0,0.0,375,0,2020-09-01,ER,,2020-09-01,ER,,2020-09-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,23.365347575671507,43.41798804968,49.49233877636593,57.0
Eritrea,2020-10,86.0,0.0,461,0,2020-10-01,ER,,2020-10-01,ER,,2020-10-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,25.952578239252944,48.73102091554,49.48701169116713,86.0
Eritrea,2020-11,116.0,0.0,577,0,2020-11-01,ER,,2020-11-01,ER,,2020-11-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,28.80133458781117,54.563786100419996,48.85751662683832,116.0
Eritrea,2020-12,420.0,1.0,997,1,2020-12-01,ER,,2020-12-01,ER,,2020-12-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,30.224718028101307,60.08106574880001,48.43641144016774,420.0
Eritrea,2021-01,1138.0,6.0,2135,7,2021-01-01,ER,,2021-01-01,ER,,2021-01-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,34.15089540528541,69.56360685658,49.95950588224149,1138.0
Eritrea,2021-02,712.0,0.0,2847,7,2021-02-01,ER,,2021-02-01,ER,,2021-02-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,22.076728557718184,44.197459983879995,48.141223375612114,712.0
Eritrea,2021-03,361.0,2.0,3208,9,2021-03-01,ER,,2021-03-01,ER,,2021-03-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,23.65275269306352,46.75221486644,49.696199011987794,361.0
Eritrea,2021-04,397.0,1.0,3605,10,2021-04-01,ER,,2021-04-01,ER,,2021-04-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,23.58418886532334,46.165431221700004,49.471068204242364,397.0
Eritrea,2021-05,456.0,4.0,4061,14,2021-05-01,ER,,2021-05-01,ER,,2021-05-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,26.853886721756624,50.803342604140006,49.753965948793805,456.0
Eritrea,2021-06,1719.0,7.0,5780,21,2021-06-01,ER,,2021-06-01,ER,,2021-06-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,32.01510898233039,60.01242754746,50.6454806571558,1719.0
Eritrea,2021-07,715.0,12.0,6495,33,2021-07-01,ER,,2021-07-01,ER,,2021-07-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,34.77809759431281,64.99419204162,51.747440432385886,715.0
Eritrea,2021-08,144.0,4.0,6639,37,2021-08-01,ER,,2021-08-01,ER,,2021-08-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,29.29419309869772,54.52402179494,50.99276623592868,144.0
Eritrea,2021-09,55.0,5.0,6694,42,2021-09-01,ER,,2021-09-01,ER,,2021-09-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,24.585513448480327,45.57868764848,49.76513611182589,55.0
Eritrea,2021-10,137.0,3.0,6831,45,2021-10-01,ER,,2021-10-01,ER,,2021-10-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,21.950889775318387,42.67279267152,48.17398494286428,137.0
Eritrea,2021-11,474.0,15.0,7305,60,2021-11-01,ER,,2021-11-01,ER,,2021-11-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,28.87081694955299,56.45551297266,48.56221489784631,474.0
Eritrea,2021-12,568.0,12.0,7873,72,2021-12-01,ER,,2021-12-01,ER,,2021-12-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,30.667729532777344,62.182569360740004,48.18636347937427,568.0
Eritrea,2022-01,1635.0,25.0,9508,97,2022-01-01,ER,,2022-01-01,ER,,2022-01-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,28.659504519307433,56.272029809020005,48.228533478098775,1635.0
Eritrea,2022-02,192.0,6.0,9700,103,2022-02-01,ER,,2022-02-01,ER,,2022-02-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,25.046258033789996,48.25745388094,48.78276987197715,192.0
Eritrea,2022-03,24.0,0.0,9724,103,2022-03-01,ER,,2022-03-01,ER,,2022-03-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,25.614124767885897,48.47114422562,50.131916597524544,24.0
Eritrea,2022-04,10.0,0.0,9734,103,2022-04-01,ER,,2022-04-01,ER,,2022-04-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,24.51617841297761,46.16924181632,49.766276698826765,10.0
Eritrea,2022-05,23.0,0.0,9757,103,2022-05-01,ER,,2022-05-01,ER,,2022-05-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,24.29791759622489,45.745561542800004,49.05443123511378,23.0
Eritrea,2022-06,31.0,0.0,9788,103,2022-06-01,ER,,2022-06-01,ER,,2022-06-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,31.32523075348047,58.835189634120006,50.384279513551526,31.0
Eritrea,2022-07,244.0,0.0,10032,103,2022-07-01,ER,,2022-07-01,ER,,2022-07-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,33.56506952746159,62.89337129444001,51.30390934650431,244.0
Eritrea,2022-08,119.0,0.0,10151,103,2022-08-01,ER,,2022-08-01,ER,,2022-08-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,34.77585068124853,66.02243037166,52.201260501900784,119.0
Eritrea,2022-09,17.0,0.0,10168,103,2022-09-01,ER,,2022-09-01,ER,,2022-09-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,29.40334906366658,53.780078627,50.98449081980183,17.0
Eritrea,2022-10,20.0,0.0,10188,103,2022-10-01,ER,,2022-10-01,ER,,2022-10-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,25.174853921523805,47.80387327824,48.99828360210118,20.0
Eritrea,2022-11,1.0,0.0,10189,103,2022-11-01,ER,,2022-11-01,ER,,2022-11-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,26.139644791927168,50.4207325809,47.84933959939368,1.0
Eritrea,2022-12,0.0,0.0,10189,103,2022-12-01,ER,,2022-12-01,ER,,2022-12-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,27.996993266890087,55.449962426140004,47.4954311070841,0.0
Eritrea,2023-01,0.0,0.0,10189,103,2023-01-01,ER,,2023-01-01,ER,,2023-01-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,29.806534001392606,59.601116573919995,48.10697198435412,0.0
Eritrea,2023-02,0.0,0.0,10189,103,2023-02-01,ER,,2023-02-01,ER,,2023-02-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,24.494790739613705,50.76559566722,48.28552815085679,0.0
Eritrea,2023-03,0.0,0.0,10189,103,2023-03-01,ER,,2023-03-01,ER,,2023-03-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,22.430173225590693,44.483207326759995,49.156001452878435,0.0
Eritrea,2023-04,0.0,0.0,10189,103,2023-04-01,ER,,2023-04-01,ER,,2023-04-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,25.05805879038533,47.59363330018,49.68819734032537,0.0
Eritrea,2023-05,0.0,0.0,10189,103,2023-05-01,ER,,2023-05-01,ER,,2023-05-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,27.304976176745726,50.929494892019996,49.7857130486306,0.0
Eritrea,2023-06,0.0,0.0,10189,103,2023-06-01,ER,,2023-06-01,ER,,2023-06-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,31.925339571947973,60.17501701386,50.38770714370715,0.0
Eritrea,2023-07,0.0,0.0,10189,103,2023-07-01,ER,,2023-07-01,ER,,2023-07-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,34.969409548003085,69.71821104912,51.71009433979634,0.0
Eritrea,2023-08,0.0,0.0,10189,103,2023-08-01,ER,,2023-08-01,ER,,2023-08-01,ER,,40.0,17.17131081081081,9.967454015578186,Sub-Saharan Africa,28.123372871887398,54.40380038026,50.64772079188923,0.0
